scenario,K,T,zeta_req,alpha_req,n,acc_sum,spent_sum,spent_sumsq,clamp_cnt,permute_mu,base_perm_seed,acc_mean,acc_std,acc_sem,acc_ci95,spent_mean,spent_std,spent_sem,spent_ci95,clamp_rate
unique_best_tiny,32,10000,0.0,0.0,5000,133,52700000.0,555458000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10540.0,0.0,0.0,0.0,0.0
unique_best_tiny,32,10000,0.0,0.0125,5000,133,52700000.0,555458000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10540.0,0.0,0.0,0.0,0.0
unique_best_tiny,32,10000,0.0,0.025,5000,133,52700000.0,555458000000.0,0,1,77777,0.0266,0.16091127990293283,0.0022756291437754086,0.004460233121799801,10540.0,0.0,0.0,0.0,0.0
unique_best_tiny,32,10000,0.0,0.0375,5000,132,52700000.0,555458000000.0,0,1,77777,0.0264,0.1603216766379394,0.0022672908944376766,0.004443890153097846,10540.0,0.0,0.0,0.0,0.0
unique_best_tiny,32,10000,0.0,0.05,5000,132,52700000.0,555458000000.0,0,1,77777,0.0264,0.1603216766379394,0.0022672908944376766,0.004443890153097846,10540.0,0.0,0.0,0.0,0.0
unique_best_tiny,32,10000,0.0,0.0625,5000,138,52700000.0,555458000000.0,0,1,77777,0.0276,0.1638238077936171,0.0023168185082133646,0.004540964276098194,10540.0,0.0,0.0,0.0,0.0
unique_best_tiny,32,10000,0.0,0.075,5000,138,52700000.0,555458000000.0,0,1,77777,0.0276,0.1638238077936171,0.0023168185082133646,0.004540964276098194,10540.0,0.0,0.0,0.0,0.0
unique_best_tiny,32,10000,0.0,0.0875,5000,138,52700000.0,555458000000.0,0,1,77777,0.0276,0.1638238077936171,0.0023168185082133646,0.004540964276098194,10540.0,0.0,0.0,0.0,0.0
unique_best_tiny,32,10000,0.0,0.1,5000,139,52700000.0,555458000000.0,0,1,77777,0.0278,0.1643993917263686,0.002324958494253177,0.004556918648736226,10540.0,0.0,0.0,0.0,0.0
unique_best_tiny,32,10000,0.0,0.1125,5000,139,52700000.0,555458000000.0,0,1,77777,0.0278,0.1643993917263686,0.002324958494253177,0.004556918648736226,10540.0,0.0,0.0,0.0,0.0
unique_best_tiny,32,10000,0.0,0.125,5000,162,52700000.0,555458000000.0,0,1,77777,0.0324,0.1770599898339543,0.0025040063897682047,0.004907852523945681,10540.0,0.0,0.0,0.0,0.0
unique_best_tiny,32,10000,0.0,0.1375,5000,162,52700000.0,555458000000.0,0,1,77777,0.0324,0.1770599898339543,0.0025040063897682047,0.004907852523945681,10540.0,0.0,0.0,0.0,0.0
unique_best_tiny,32,10000,0.0,0.15,5000,162,52700000.0,555458000000.0,0,1,77777,0.0324,0.1770599898339543,0.0025040063897682047,0.004907852523945681,10540.0,0.0,0.0,0.0,0.0
