seed,env_seed,algo_seed,perm,best_arm,final_arm,correct,wall_time_sec,spent_budget,duels,rewards,rounds_executed,seed_md
352,12697,68242,"1,11,12,14,3,8,15,10,4,9,0,2,7,13,6,5",10,10,1,1.1160621643066406,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_352.md
353,12698,68243,"15,3,10,0,8,12,11,2,4,9,5,1,14,7,13,6",3,3,1,1.1551520824432373,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_353.md
354,12699,68244,"12,9,10,4,15,13,8,14,7,1,2,5,0,11,3,6",12,12,1,1.161135196685791,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_354.md
355,12700,68245,"14,7,9,4,3,13,8,0,10,11,15,12,2,6,5,1",7,7,1,1.2463955879211426,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_355.md
356,12701,68246,"2,14,7,10,11,1,6,3,15,9,0,4,12,5,13,8",10,10,1,1.0662364959716797,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_356.md
357,12702,68247,"10,5,15,11,6,0,3,1,4,9,12,13,2,8,14,7",5,5,1,1.0557019710540771,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_357.md
358,12703,68248,"5,10,6,9,2,7,4,15,12,13,0,11,3,8,1,14",10,10,1,1.1638062000274658,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_358.md
359,12704,68249,"5,4,2,9,10,14,12,6,8,3,0,1,7,15,13,11",10,10,1,1.157562017440796,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_359.md
360,12705,68250,"3,12,14,9,0,13,5,4,7,15,2,1,8,6,10,11",4,4,1,1.104285717010498,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_360.md
361,12706,68251,"3,12,1,13,7,2,9,14,8,10,0,6,5,15,11,4",10,10,1,1.1332416534423828,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_361.md
362,12707,68252,"15,12,9,0,8,11,10,14,4,7,6,13,2,5,3,1",3,3,1,1.146202564239502,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_362.md
363,12708,68253,"11,6,10,15,12,5,4,14,3,0,7,9,8,1,13,2",9,9,1,1.1918067932128906,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_363.md
364,12709,68254,"3,14,15,6,13,1,2,4,0,5,12,9,7,10,11,8",8,8,1,1.0726161003112793,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_364.md
365,12710,68255,"10,7,14,13,6,5,12,2,4,3,9,8,15,0,1,11",13,13,1,1.1111149787902832,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_365.md
366,12711,68256,"7,14,13,10,11,3,15,8,0,12,5,9,4,2,6,1",8,8,1,1.0272760391235352,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_366.md
367,12712,68257,"14,9,6,15,4,11,5,7,3,13,12,10,8,1,2,0",15,15,1,1.1215360164642334,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_367.md
368,12713,68258,"12,7,2,14,15,13,0,8,1,11,3,4,6,5,9,10",6,6,1,1.1491189002990723,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_368.md
369,12714,68259,"15,2,13,8,6,10,4,5,7,1,14,0,12,3,11,9",11,11,1,1.1070594787597656,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_369.md
370,12715,68260,"2,0,5,12,14,9,7,11,8,4,6,3,1,15,10,13",1,1,1,1.2086889743804932,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_370.md
371,12716,68261,"12,5,11,14,10,13,2,7,1,4,6,3,8,15,0,9",14,14,1,1.0975682735443115,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_371.md
372,12717,68262,"5,0,13,9,8,11,15,6,7,14,1,4,12,2,10,3",1,1,1,1.2448453903198242,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_372.md
373,12718,68263,"10,13,2,9,12,6,11,3,7,5,8,14,4,1,0,15",14,14,1,1.2699356079101562,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_373.md
374,12719,68264,"5,6,1,15,2,0,13,11,12,3,10,9,7,14,4,8",5,5,1,1.1127254962921143,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_374.md
375,12720,68265,"3,14,11,8,6,7,1,2,13,0,10,5,4,15,9,12",9,9,1,1.1299691200256348,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_375.md
376,12721,68266,"2,5,10,1,15,8,6,4,7,12,14,3,0,11,9,13",12,12,1,1.0958564281463623,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_376.md
377,12722,68267,"9,7,3,2,14,12,5,10,15,11,4,0,1,6,13,8",11,11,1,1.1305928230285645,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_377.md
378,12723,68268,"7,14,0,13,6,10,4,15,9,8,11,12,1,2,5,3",2,2,1,1.2430546283721924,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_378.md
379,12724,68269,"4,10,11,1,0,13,6,3,14,5,8,15,9,12,2,7",4,4,1,1.202383041381836,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_379.md
380,12725,68270,"0,1,14,10,12,4,8,9,3,2,13,6,7,11,5,15",0,0,1,1.0685417652130127,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_380.md
381,12726,68271,"10,11,3,4,9,8,15,0,12,7,14,13,5,1,6,2",7,7,1,1.2621560096740723,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_381.md
382,12727,68272,"9,0,2,7,15,14,1,8,10,12,4,6,3,13,11,5",1,1,1,1.126387119293213,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_382.md
383,12728,68273,"3,15,13,11,2,9,4,10,0,12,14,7,1,6,5,8",8,8,1,1.088472604751587,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_383.md
384,12729,68274,"0,9,4,7,12,11,10,14,5,15,6,1,8,3,13,2",0,0,1,1.151029109954834,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_384.md
385,12730,68275,"5,8,2,15,7,6,13,14,10,0,9,12,11,4,1,3",9,9,1,1.1612472534179688,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_385.md
386,12731,68276,"6,15,1,9,5,7,13,14,0,8,2,3,4,10,11,12",8,8,1,1.2049601078033447,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_386.md
387,12732,68277,"14,1,13,5,15,3,4,7,12,8,6,10,9,2,0,11",14,14,1,1.20395827293396,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_387.md
388,12733,68278,"13,5,8,11,2,15,0,4,6,9,14,1,12,7,10,3",6,6,1,1.3045580387115479,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_388.md
389,12734,68279,"6,3,11,12,7,10,4,2,0,9,1,5,14,15,8,13",8,8,1,1.2727248668670654,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_389.md
390,12735,68280,"15,10,1,3,6,2,7,8,5,4,11,9,0,13,14,12",12,12,1,1.2162582874298096,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_390.md
391,12736,68281,"14,12,11,4,5,2,9,6,13,10,1,7,3,15,0,8",14,14,1,1.0975141525268555,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_391.md
392,12737,68282,"8,7,15,11,12,10,6,1,5,14,3,2,0,13,4,9",12,12,1,1.080803632736206,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_392.md
393,12738,68283,"9,6,14,1,2,8,15,4,0,10,5,11,13,3,12,7",8,8,1,1.0869207382202148,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_393.md
394,12739,68284,"12,1,2,7,10,9,15,13,4,5,14,6,3,11,0,8",14,14,1,1.1023409366607666,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_394.md
395,12740,68285,"3,4,0,12,2,5,11,10,9,8,15,6,7,13,1,14",2,2,1,1.2244625091552734,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_395.md
396,12741,68286,"15,14,1,6,10,2,4,5,13,8,12,0,11,9,7,3",11,11,1,1.278337001800537,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_396.md
397,12742,68287,"15,12,13,11,4,6,5,2,10,1,14,0,8,3,7,9",11,11,1,1.0691688060760498,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_397.md
398,12743,68288,"0,5,8,6,12,1,11,13,4,15,10,14,9,7,3,2",0,0,1,1.2244510650634766,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_398.md
399,12744,68289,"13,15,7,3,1,6,4,12,14,9,0,8,10,5,2,11",10,10,1,1.1858017444610596,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_399.md
400,12745,68290,"14,12,3,1,9,15,0,8,4,10,7,2,13,5,6,11",6,6,1,1.1848669052124023,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_400.md
401,12746,68291,"8,5,7,10,12,15,3,1,0,6,4,9,2,13,11,14",8,8,1,1.1728229522705078,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_401.md
402,12747,68292,"2,11,9,15,8,4,0,3,12,1,6,13,14,10,7,5",6,6,1,1.278130054473877,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_402.md
403,12748,68293,"5,15,6,3,0,12,8,11,4,10,14,7,2,13,1,9",4,4,1,1.2433497905731201,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_403.md
404,12749,68294,"6,9,3,2,4,10,1,14,15,5,8,0,12,7,11,13",11,11,1,1.1428182125091553,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_404.md
405,12750,68295,"3,15,4,14,1,13,11,6,7,5,9,0,8,2,12,10",11,11,1,1.0858581066131592,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_405.md
406,12751,68296,"2,5,4,11,8,3,1,10,0,13,12,9,7,15,6,14",8,8,1,1.1531269550323486,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_406.md
407,12752,68297,"12,14,6,7,11,15,13,10,9,0,8,1,2,5,3,4",9,9,1,1.2191758155822754,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_407.md
408,12753,68298,"5,8,11,10,9,7,2,14,0,4,12,3,15,13,6,1",8,8,1,1.1395683288574219,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_408.md
409,12754,68299,"1,4,14,13,15,11,5,3,8,12,9,10,6,7,0,2",14,14,1,1.2883844375610352,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_409.md
410,12755,68300,"3,9,6,7,11,0,8,10,13,5,14,4,2,12,15,1",5,5,1,1.0935957431793213,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_410.md
411,12756,68301,"0,14,15,7,2,8,10,13,11,1,5,4,12,6,9,3",0,0,1,1.159175157546997,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_411.md
412,12757,68302,"13,1,12,6,10,2,5,14,0,15,3,11,4,8,7,9",8,8,1,1.1324667930603027,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_412.md
413,12758,68303,"14,8,12,5,1,6,3,0,15,10,4,9,13,7,11,2",7,7,1,1.0584595203399658,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_413.md
414,12759,68304,"9,12,5,11,13,7,2,10,3,14,1,6,15,0,4,8",13,13,1,1.1416308879852295,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_414.md
415,12760,68305,"15,9,6,13,5,8,2,10,4,11,0,12,14,3,7,1",10,10,1,1.2103745937347412,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_415.md
416,12761,68306,"9,0,8,7,1,13,14,6,2,11,10,5,3,15,12,4",1,1,1,1.227583885192871,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_416.md
417,12762,68307,"0,5,8,12,15,1,9,11,10,3,14,6,4,2,13,7",0,0,1,1.0678882598876953,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_417.md
418,12763,68308,"5,11,10,4,2,15,0,7,12,9,1,3,8,14,13,6",6,6,1,1.0845255851745605,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_418.md
419,12764,68309,"4,0,2,11,5,1,13,6,3,12,7,8,14,10,9,15",1,1,1,1.2025854587554932,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_419.md
420,12765,68310,"10,3,5,1,15,13,12,9,4,0,14,7,6,11,2,8",9,9,1,1.1775431632995605,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_420.md
421,12766,68311,"12,3,4,15,8,13,7,9,1,11,5,2,0,6,14,10",12,12,1,1.079115390777588,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_421.md
422,12767,68312,"4,3,13,1,14,15,10,6,9,8,2,12,0,11,5,7",12,12,1,1.1964740753173828,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_422.md
423,12768,68313,"8,2,7,5,4,0,15,11,1,13,9,14,10,3,6,12",5,5,1,1.157853126525879,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_423.md
424,12769,68314,"5,10,13,7,3,2,4,12,9,1,6,11,0,14,15,8",12,12,1,1.2835876941680908,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_424.md
425,12770,68315,"10,2,6,9,14,15,1,12,13,7,8,11,0,5,4,3",12,12,1,1.1965250968933105,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_425.md
426,12771,68316,"7,5,9,1,4,8,3,2,11,14,15,12,6,13,0,10",14,14,1,1.1280145645141602,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_426.md
427,12772,68317,"15,11,4,3,5,7,10,13,0,2,12,1,14,9,6,8",8,8,1,1.194976806640625,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_427.md
428,12773,68318,"5,3,13,10,8,12,14,7,1,4,11,15,2,6,9,0",15,15,1,1.244624376296997,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_428.md
429,12774,68319,"3,6,12,11,7,0,8,9,15,4,5,14,2,1,10,13",5,5,1,1.1911523342132568,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_429.md
430,12775,68320,"7,10,13,15,8,9,14,5,3,1,6,12,2,11,0,4",14,14,1,1.1259701251983643,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_430.md
431,12776,68321,"3,7,8,1,0,12,11,10,13,9,2,4,6,15,14,5",4,4,1,1.2080943584442139,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_431.md
432,12777,68322,"2,7,3,5,10,9,4,1,0,6,12,11,8,14,15,13",8,8,1,1.2006285190582275,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_432.md
433,12778,68323,"10,1,8,3,15,0,4,12,2,7,5,11,13,9,14,6",5,5,1,1.1541173458099365,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_433.md
434,12779,68324,"7,8,6,5,13,15,12,9,4,3,1,0,2,11,10,14",11,11,1,1.2654757499694824,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_434.md
435,12780,68325,"9,3,15,13,8,1,12,14,11,6,4,10,2,5,7,0",15,15,1,1.137779951095581,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_435.md
436,12781,68326,"7,3,5,1,2,0,4,10,13,14,6,8,15,12,11,9",5,5,1,1.035475254058838,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_436.md
437,12782,68327,"12,4,8,15,3,5,1,9,7,0,14,6,2,13,10,11",9,9,1,1.1552209854125977,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_437.md
438,12783,68328,"1,10,8,13,3,5,7,9,12,6,2,15,14,11,0,4",14,14,1,1.1735708713531494,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_438.md
439,12784,68329,"7,10,5,3,0,15,14,11,12,9,6,1,8,4,13,2",4,4,1,1.07139253616333,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_439.md
440,12785,68330,"5,4,11,10,12,7,1,8,13,9,14,3,15,0,2,6",13,13,1,1.0669822692871094,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_440.md
441,12786,68331,"8,3,9,2,11,1,10,13,7,12,0,6,5,4,15,14",10,10,1,1.2233924865722656,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_441.md
442,12787,68332,"5,7,2,11,8,1,9,10,13,4,0,3,14,15,6,12",10,10,1,1.231153964996338,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_442.md
443,12788,68333,"5,14,12,7,15,8,11,13,4,1,2,10,6,3,9,0",15,15,1,1.2110531330108643,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_443.md
444,12789,68334,"2,6,3,12,1,5,13,11,8,14,15,9,4,7,0,10",14,14,1,1.037883996963501,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_444.md
445,12790,68335,"8,11,0,2,12,15,13,6,1,10,7,4,5,9,14,3",2,2,1,1.1457459926605225,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_445.md
446,12791,68336,"9,0,7,14,2,5,13,8,3,4,15,6,11,12,1,10",1,1,1,1.1902763843536377,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_446.md
447,12792,68337,"11,4,5,14,2,1,6,9,13,8,7,10,3,0,12,15",13,13,1,1.2555038928985596,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_447.md
448,12793,68338,"14,2,8,15,9,4,10,13,5,3,0,1,11,12,6,7",10,10,1,1.152876615524292,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_448.md
449,12794,68339,"8,3,4,14,5,9,7,13,6,2,12,11,0,15,1,10",12,12,1,1.1518259048461914,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_449.md
450,12795,68340,"1,11,4,13,7,2,8,9,10,3,6,5,15,12,0,14",14,14,1,1.3253867626190186,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_450.md
451,12796,68341,"0,7,13,1,12,6,14,2,9,11,8,15,3,10,5,4",0,0,1,1.1504733562469482,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_451.md
452,12797,68342,"9,14,5,4,10,13,11,2,6,7,15,1,12,8,0,3",14,14,1,1.1914162635803223,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_452.md
453,12798,68343,"7,11,15,10,6,9,12,0,3,8,1,5,13,14,4,2",7,7,1,1.2640163898468018,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_453.md
454,12799,68344,"12,15,9,0,3,2,7,1,8,4,10,11,13,6,5,14",3,3,1,1.122041940689087,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_454.md
455,12800,68345,"9,11,15,12,13,3,7,0,2,5,10,8,1,14,6,4",7,7,1,1.0756175518035889,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_455.md
456,12801,68346,"8,13,9,14,3,6,7,5,1,10,2,15,4,0,12,11",13,13,1,1.2428462505340576,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_456.md
457,12802,68347,"1,6,3,15,2,11,5,14,10,9,12,0,7,8,13,4",11,11,1,1.1984853744506836,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_457.md
458,12803,68348,"13,0,10,5,14,12,6,2,3,8,11,9,7,4,15,1",1,1,1,1.2342042922973633,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_458.md
459,12804,68349,"7,12,13,10,6,0,9,5,8,1,3,4,2,14,15,11",5,5,1,1.151540994644165,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_459.md
460,12805,68350,"6,15,9,8,13,10,2,4,3,1,14,12,0,5,11,7",12,12,1,1.0582563877105713,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_460.md
461,12806,68351,"12,11,4,0,2,7,10,1,6,3,13,9,15,5,8,14",3,3,1,1.201808214187622,200000,0,200000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_054340\UNIFORM_NO_ELIM_duel1\md\seed_461.md
