seed,env_seed,algo_seed,perm,best_arm,final_arm,correct,wall_time_sec,spent_budget,duels,rewards,rounds_executed,seed_md
510,12855,68400,"15,8,10,0,14,2,6,13,4,3,1,11,12,7,9,5",3,3,1,0.007018327713012695,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_510.md
511,12856,68401,"8,4,15,6,11,0,12,7,1,14,5,2,9,10,3,13",5,5,1,0.008558988571166992,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_511.md
512,12857,68402,"6,10,3,7,5,12,2,15,11,8,1,0,14,9,13,4",11,2,0,0.010039329528808594,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_512.md
513,12858,68403,"8,5,4,3,11,6,0,15,7,9,13,2,12,14,10,1",6,6,1,0.012047290802001953,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_513.md
514,12859,68404,"14,4,6,11,2,5,3,8,0,1,12,13,15,7,9,10",8,8,1,0.012063741683959961,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_514.md
515,12860,68405,"2,1,10,12,7,4,15,0,11,9,3,13,5,8,14,6",7,7,1,0.008152961730957031,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_515.md
516,12861,68406,"13,2,4,7,10,15,11,14,8,3,5,1,6,9,12,0",15,15,1,0.009140253067016602,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_516.md
517,12862,68407,"13,9,10,14,11,7,8,2,5,6,3,0,4,1,12,15",11,13,0,0.007018566131591797,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_517.md
518,12863,68408,"5,2,14,13,0,4,15,12,1,3,10,11,7,6,9,8",4,4,1,0.00848841667175293,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_518.md
519,12864,68409,"12,10,1,11,14,3,13,5,2,6,8,15,7,0,9,4",13,13,1,0.008148670196533203,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_519.md
520,12865,68410,"1,6,4,13,9,0,14,3,12,10,11,8,5,2,7,15",5,5,1,0.012665987014770508,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_520.md
521,12866,68411,"7,5,11,13,10,0,12,3,9,14,15,2,8,6,4,1",5,5,1,0.014525175094604492,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_521.md
522,12867,68412,"7,9,5,11,6,8,15,0,13,14,3,10,1,2,4,12",7,7,1,0.011889934539794922,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_522.md
523,12868,68413,"0,15,12,14,11,10,2,8,7,6,3,13,4,9,5,1",0,0,1,0.014482498168945312,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_523.md
524,12869,68414,"0,6,12,11,15,5,4,14,2,13,3,1,10,8,9,7",0,0,1,0.011182308197021484,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_524.md
525,12870,68415,"10,12,7,9,11,14,4,15,2,0,6,1,3,8,5,13",9,9,1,0.01113128662109375,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_525.md
526,12871,68416,"3,11,5,14,1,12,7,6,13,15,10,4,2,0,8,9",13,13,1,0.012278556823730469,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_526.md
527,12872,68417,"9,8,14,3,11,15,12,4,6,10,1,0,13,2,7,5",11,11,1,0.016741037368774414,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_527.md
528,12873,68418,"7,1,3,2,13,4,0,15,8,6,14,9,5,10,12,11",6,6,1,0.0184476375579834,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_528.md
529,12874,68419,"8,12,3,14,13,2,15,4,6,9,11,1,5,0,10,7",13,13,1,0.01315760612487793,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_529.md
530,12875,68420,"7,14,13,9,2,10,15,0,11,4,6,12,5,8,1,3",7,7,1,0.003006458282470703,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_530.md
531,12876,68421,"12,1,3,9,8,0,15,11,13,14,10,7,2,5,6,4",5,5,1,0.007039070129394531,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_531.md
532,12877,68422,"11,9,12,10,8,7,13,4,0,14,3,2,15,1,6,5",8,13,0,0.015145540237426758,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_532.md
533,12878,68423,"2,14,1,10,5,11,13,12,7,0,4,8,6,15,9,3",9,9,1,0.01563405990600586,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_533.md
534,12879,68424,"2,7,6,4,14,15,9,13,3,0,5,10,12,1,8,11",9,9,1,0.010567188262939453,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_534.md
535,12880,68425,"5,9,1,6,2,3,11,8,10,15,14,4,0,13,12,7",12,12,1,0.008588552474975586,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_535.md
536,12881,68426,"8,6,14,7,10,12,5,3,4,11,9,1,13,2,15,0",15,11,0,0.011280536651611328,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_536.md
537,12882,68427,"12,9,14,11,8,2,0,1,13,7,6,3,10,15,4,5",6,6,1,0.01411128044128418,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_537.md
538,12883,68428,"5,10,2,15,8,11,3,14,7,13,9,1,4,12,6,0",15,11,0,0.010173559188842773,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_538.md
539,12884,68429,"2,9,4,5,11,7,14,12,15,8,10,13,6,1,0,3",14,14,1,0.01801300048828125,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_539.md
540,12885,68430,"8,9,0,7,1,13,3,5,10,2,14,15,6,12,11,4",2,2,1,0.013291358947753906,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_540.md
541,12886,68431,"6,1,12,0,10,2,9,15,14,4,13,7,11,8,3,5",3,3,1,0.012951135635375977,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_541.md
542,12887,68432,"11,5,1,4,7,3,2,13,9,15,6,14,12,0,8,10",13,13,1,0.010041952133178711,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_542.md
543,12888,68433,"1,11,6,13,8,2,5,3,7,12,9,14,4,10,0,15",14,14,1,0.0029954910278320312,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_543.md
544,12889,68434,"7,4,0,6,14,13,11,9,5,3,10,2,8,1,12,15",2,2,1,0.019669532775878906,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_544.md
545,12890,68435,"12,14,5,8,0,7,1,9,3,6,13,15,10,11,2,4",4,4,1,0.013746976852416992,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_545.md
546,12891,68436,"15,11,2,0,9,10,6,12,13,1,5,14,4,3,8,7",3,3,1,0.009635448455810547,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_546.md
547,12892,68437,"12,13,2,11,6,0,14,15,3,1,7,8,4,5,10,9",5,5,1,0.011045455932617188,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_547.md
548,12893,68438,"8,14,5,2,4,7,0,9,11,13,10,12,3,15,6,1",6,6,1,0.012041330337524414,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_548.md
549,12894,68439,"9,8,15,3,1,7,6,10,14,12,0,11,2,5,4,13",10,10,1,0.007163286209106445,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_549.md
550,12895,68440,"13,4,15,3,10,1,8,6,2,11,12,14,7,9,5,0",15,15,1,0.010181665420532227,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_550.md
551,12896,68441,"5,7,4,13,0,15,1,6,12,11,2,10,9,3,8,14",4,4,1,0.008631467819213867,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_551.md
552,12897,68442,"13,2,0,8,7,10,6,1,15,11,5,4,9,12,3,14",2,2,1,0.014056682586669922,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_552.md
553,12898,68443,"2,4,10,13,3,8,15,14,5,1,11,6,0,9,12,7",12,12,1,0.0075795650482177734,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_553.md
554,12899,68444,"11,13,10,14,2,4,15,3,12,9,5,0,8,7,1,6",11,11,1,0.015553474426269531,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_554.md
555,12900,68445,"1,10,14,3,11,15,5,6,7,0,8,12,2,9,13,4",9,9,1,0.01596546173095703,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_555.md
556,12901,68446,"7,1,6,15,2,11,14,5,3,0,13,4,10,8,12,9",9,9,1,0.007640838623046875,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_556.md
557,12902,68447,"7,6,8,10,15,14,11,3,13,5,2,4,0,9,12,1",12,12,1,0.010297060012817383,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_557.md
558,12903,68448,"7,1,15,2,0,12,10,13,11,14,6,3,8,4,9,5",4,4,1,0.009791851043701172,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_558.md
559,12904,68449,"7,6,0,8,15,1,2,11,9,3,5,4,14,12,13,10",2,2,1,0.018236875534057617,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_559.md
560,12905,68450,"5,9,14,1,15,4,8,11,10,13,2,6,3,12,0,7",14,3,0,0.010233163833618164,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_560.md
561,12906,68451,"9,10,4,15,7,5,12,1,6,0,2,3,11,8,13,14",9,9,1,0.015907764434814453,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_561.md
562,12907,68452,"9,7,11,1,14,12,10,2,4,6,15,0,5,3,8,13",11,11,1,0.013557195663452148,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_562.md
563,12908,68453,"15,8,2,1,0,11,10,6,12,5,13,7,3,4,9,14",4,4,1,0.011157989501953125,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_563.md
564,12909,68454,"8,5,14,6,0,9,4,7,12,2,3,13,11,1,10,15",4,4,1,0.013155937194824219,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_564.md
565,12910,68455,"1,5,4,15,14,10,6,13,12,2,8,3,0,11,9,7",12,12,1,0.011544942855834961,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_565.md
566,12911,68456,"4,9,3,2,1,8,5,10,14,11,0,15,12,7,13,6",10,4,0,0.009563207626342773,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_566.md
567,12912,68457,"12,4,5,13,3,15,0,14,6,10,1,2,11,9,7,8",6,6,1,0.012880802154541016,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_567.md
568,12913,68458,"5,9,12,8,13,11,7,2,0,15,14,10,1,3,4,6",8,8,1,0.012665033340454102,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_568.md
569,12914,68459,"10,0,12,8,3,4,1,5,2,7,14,15,13,11,9,6",1,1,1,0.011632919311523438,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_569.md
570,12915,68460,"9,1,4,0,14,10,11,12,8,13,6,2,15,3,7,5",3,1,0,0.013034582138061523,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_570.md
571,12916,68461,"8,1,0,9,5,11,10,6,2,12,13,7,14,3,15,4",2,2,1,0.00887918472290039,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_571.md
572,12917,68462,"0,4,5,14,12,9,11,7,10,1,8,3,6,15,2,13",0,0,1,0.010066509246826172,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_572.md
573,12918,68463,"9,15,5,6,0,12,11,14,4,10,7,2,8,1,13,3",4,13,0,0.00859212875366211,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_573.md
574,12919,68464,"12,15,6,2,4,3,1,0,5,14,13,11,10,8,9,7",7,7,1,0.006179332733154297,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_574.md
575,12920,68465,"3,7,9,1,0,14,10,8,4,11,12,15,2,13,5,6",4,4,1,0.008966922760009766,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_575.md
576,12921,68466,"7,1,3,15,8,11,14,9,12,2,10,5,0,4,13,6",12,12,1,0.014910221099853516,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_576.md
577,12922,68467,"4,0,13,2,8,10,12,11,9,15,7,6,3,5,14,1",1,1,1,0.016683340072631836,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_577.md
578,12923,68468,"7,5,12,9,13,10,0,4,11,15,14,6,1,3,2,8",6,6,1,0.007529735565185547,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_578.md
579,12924,68469,"6,14,11,13,12,3,2,8,10,0,9,5,15,7,4,1",9,9,1,0.011380434036254883,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_579.md
580,12925,68470,"4,8,1,10,15,12,9,13,14,11,6,5,2,0,7,3",13,13,1,0.013464689254760742,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_580.md
581,12926,68471,"8,12,14,0,4,1,5,2,13,3,6,11,15,10,7,9",3,3,1,0.007391452789306641,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_581.md
582,12927,68472,"6,4,2,14,11,12,3,5,15,0,10,9,1,7,13,8",9,9,1,0.010248899459838867,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_582.md
583,12928,68473,"14,0,3,8,13,6,1,7,10,2,9,11,12,4,15,5",1,1,1,0.009059906005859375,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_583.md
584,12929,68474,"15,0,5,3,4,9,14,6,2,12,1,8,10,11,13,7",1,1,1,0.012331247329711914,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_584.md
585,12930,68475,"2,7,10,5,1,13,14,0,8,9,12,4,6,11,3,15",7,7,1,0.014053821563720703,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_585.md
586,12931,68476,"12,5,6,15,10,4,2,7,8,1,9,14,13,0,3,11",13,13,1,0.0052869319915771484,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_586.md
587,12932,68477,"7,1,11,13,2,10,4,15,6,9,5,12,0,3,8,14",12,12,1,0.01310586929321289,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_587.md
588,12933,68478,"3,10,11,4,6,2,15,5,14,7,13,1,8,9,12,0",15,15,1,0.0072422027587890625,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_588.md
589,12934,68479,"14,13,0,9,1,11,4,10,15,5,12,8,6,2,7,3",2,13,0,0.007429361343383789,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_589.md
590,12935,68480,"9,0,3,11,5,1,13,14,4,15,6,10,7,2,8,12",1,1,1,0.01332998275756836,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_590.md
591,12936,68481,"6,8,10,2,9,14,5,11,0,1,13,4,15,7,12,3",8,8,1,0.011236190795898438,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_591.md
592,12937,68482,"9,1,3,6,0,8,10,13,4,2,15,14,5,7,11,12",4,4,1,0.008439779281616211,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_592.md
593,12938,68483,"1,0,8,2,11,10,7,12,13,3,15,14,9,5,6,4",1,1,1,0.009211540222167969,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_593.md
594,12939,68484,"3,4,11,8,6,14,2,5,0,15,1,10,7,12,13,9",8,8,1,0.011790990829467773,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_594.md
595,12940,68485,"0,8,11,3,2,9,1,4,5,7,14,10,6,13,12,15",0,0,1,0.017261743545532227,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_595.md
596,12941,68486,"2,9,14,13,3,4,0,15,7,1,12,5,6,11,10,8",6,6,1,0.009700536727905273,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_596.md
597,12942,68487,"15,0,2,5,3,4,7,11,10,9,12,8,6,13,1,14",1,1,1,0.013292551040649414,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_597.md
598,12943,68488,"13,10,0,5,12,15,8,7,3,14,9,11,2,4,1,6",2,2,1,0.014623641967773438,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_598.md
599,12944,68489,"11,9,13,0,5,8,12,15,1,14,6,4,10,2,3,7",3,3,1,0.014325618743896484,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_599.md
600,12945,68490,"4,13,2,7,9,6,0,12,5,1,8,15,14,3,11,10",6,6,1,0.012211084365844727,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_600.md
601,12946,68491,"3,4,2,14,8,5,10,15,9,6,13,11,1,12,0,7",14,14,1,0.008465051651000977,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_601.md
602,12947,68492,"0,10,8,11,4,3,12,2,5,9,13,14,15,7,1,6",0,0,1,0.010414600372314453,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_602.md
603,12948,68493,"12,9,5,4,14,11,1,7,3,13,8,2,6,10,15,0",15,15,1,0.013003110885620117,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_603.md
604,12949,68494,"5,11,0,15,3,2,1,6,14,12,10,13,9,4,7,8",2,2,1,0.00240325927734375,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_604.md
605,12950,68495,"1,2,5,10,15,3,12,11,7,13,4,0,6,9,8,14",11,11,1,0.009374380111694336,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_605.md
606,12951,68496,"14,8,9,11,5,6,4,12,15,2,7,10,3,0,1,13",13,13,1,0.00701904296875,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_606.md
607,12952,68497,"2,11,10,4,15,7,5,9,8,3,0,12,6,14,1,13",10,10,1,0.012018680572509766,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_607.md
608,12953,68498,"15,9,0,6,8,12,4,7,13,14,11,2,10,5,3,1",2,2,1,0.014551877975463867,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_608.md
609,12954,68499,"7,12,2,4,13,6,14,0,15,8,3,11,10,9,1,5",7,14,0,0.00893545150756836,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_609.md
610,12955,68500,"14,4,13,7,6,1,2,12,11,10,3,9,5,15,8,0",15,15,1,0.0038154125213623047,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_610.md
611,12956,68501,"13,9,2,4,14,0,6,12,1,7,5,8,10,11,15,3",5,5,1,0.010434627532958984,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_611.md
612,12957,68502,"12,11,10,1,3,15,4,9,6,5,14,7,2,13,8,0",15,15,1,0.012951135635375977,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_612.md
613,12958,68503,"11,10,3,0,2,1,5,7,8,15,13,14,4,12,6,9",3,3,1,0.00807499885559082,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_613.md
614,12959,68504,"12,13,4,2,11,0,6,5,9,3,1,8,7,10,14,15",5,5,1,0.009669065475463867,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_614.md
615,12960,68505,"12,3,6,14,13,1,0,11,15,2,4,8,9,10,5,7",6,6,1,0.0034728050231933594,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_615.md
616,12961,68506,"4,11,1,0,10,6,5,9,3,15,7,12,8,13,14,2",3,2,0,0.013889551162719727,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_616.md
617,12962,68507,"8,6,10,11,2,5,9,14,1,4,13,3,7,0,12,15",13,13,1,0.012049674987792969,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_617.md
618,12963,68508,"15,0,12,13,2,4,8,11,3,6,14,5,7,1,10,9",1,1,1,0.009171247482299805,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_618.md
619,12964,68509,"15,10,14,2,12,5,1,3,8,0,4,6,13,11,7,9",9,9,1,0.01885056495666504,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_619.md
